날짜,종가,시가,고가,저가,거래량
2021-12-01,310.6000061035156,330.2900085449219,330.5,310.2900085449219,30329600
2021-12-02,310.3900146484375,311.3999938964844,314.6000061035156,307.20001220703125,24396200
2021-12-03,306.8399963378906,313.7300109863281,313.75,299.5,27471000
2021-12-06,317.8699951171875,308.1300048828125,320.1000061035156,306.3399963378906,21758300
2021-12-07,322.80999755859375,321.57000732421875,326.5400085449219,321.0,18794000
2021-12-08,330.55999755859375,325.0,332.75,323.07000732421875,19937700
2021-12-09,329.82000732421875,329.5400085449219,336.1300048828125,328.0,16879200
2021-12-10,329.75,332.55999755859375,335.0299987792969,326.3699951171875,14528000
2021-12-13,334.489990234375,330.95001220703125,341.0899963378906,329.5899963378906,22948700
2021-12-14,333.739990234375,328.04998779296875,335.70001220703125,327.6499938964844,20461000
2021-12-15,341.6600036621094,332.489990234375,342.1099853515625,323.9800109863281,24681300
2021-12-16,334.8999938964844,338.9800109863281,344.4599914550781,333.739990234375,22635000
2021-12-17,333.7900085449219,332.79998779296875,337.1099853515625,330.75,40012600
2021-12-20,325.45001220703125,329.7799987792969,329.8999938964844,322.5299987792969,17901800
2021-12-21,334.20001220703125,326.4100036621094,336.0,323.75,16116800
2021-12-22,330.45001220703125,333.79998779296875,334.510009765625,328.260009765625,16764600
2021-12-23,335.239990234375,330.1000061035156,336.6700134277344,328.3599853515625,13987700
2021-12-27,346.17999267578125,338.8500061035156,347.8699951171875,338.010009765625,17795000
2021-12-28,346.2200012207031,346.6300048828125,352.7099914550781,345.20001220703125,16637600
2021-12-29,342.94000244140625,346.9100036621094,349.69000244140625,341.6400146484375,10747000
2021-12-30,344.3599853515625,344.0,347.2300109863281,343.2200012207031,10593300
2021-12-31,336.3500061035156,343.0199890136719,343.44000244140625,336.2699890136719,12870500
2022-01-03,338.5400085449219,338.29998779296875,341.0799865722656,337.19000244140625,14537900
2022-01-04,336.5299987792969,339.95001220703125,343.0899963378906,331.8699951171875,15998000
2022-01-05,324.1700134277344,333.0199890136719,335.760009765625,323.8399963378906,20564500
2022-01-06,332.4599914550781,322.82000732421875,339.1700134277344,322.7200012207031,27962800
2022-01-07,331.7900085449219,332.739990234375,337.0,328.8800048828125,14722000
2022-01-10,328.07000732421875,325.30999755859375,328.3399963378906,315.42999267578125,24942400
2022-01-11,334.3699951171875,326.7799987792969,334.6300048828125,325.2799987792969,16226800
2022-01-12,333.260009765625,335.17999267578125,336.3699951171875,330.0299987792969,14104900
2022-01-13,326.4800109863281,334.9800109863281,335.6300048828125,325.760009765625,14797100
2022-01-14,331.8999938964844,321.7900085449219,332.7300109863281,321.2099914550781,16868500
2022-01-18,318.1499938964844,323.2900085449219,324.2099914550781,317.6400146484375,22645600
2022-01-19,319.5899963378906,319.5799865722656,327.1000061035156,319.3299865722656,20814700
2022-01-20,316.55999755859375,323.8999938964844,327.82000732421875,315.9800109863281,16925000
2022-01-21,303.1700134277344,314.80999755859375,318.30999755859375,303.0400085449219,28710700
2022-01-24,308.7099914550781,297.8399963378906,309.5299987792969,289.010009765625,38878100
2022-01-25,300.1499938964844,299.95001220703125,306.2300109863281,297.5799865722656,25108500
2022-01-26,294.6300048828125,307.010009765625,307.510009765625,290.8500061035156,28348800
2022-01-27,294.6400146484375,297.75,301.7099914550781,294.260009765625,21629900
2022-01-28,301.7099914550781,295.6199951171875,301.8999938964844,293.0299987792969,21871600
2022-01-31,313.260009765625,300.67999267578125,313.7900085449219,299.32000732421875,21579500
2022-02-01,319.0,314.55999755859375,319.6600036621094,312.1199951171875,18023800
2022-02-02,323.0,327.82000732421875,328.0,316.8699951171875,58458300
2022-02-03,237.75999450683594,244.64999389648438,248.0,235.75,188119900
2022-02-04,237.08999633789062,234.97000122070312,242.61000061035156,230.11000061035156,89342200
2022-02-07,224.91000366210938,237.6999969482422,238.3000030517578,224.00999450683594,88613800
2022-02-08,220.17999267578125,220.85000610351562,225.77000427246094,216.14999389648438,94729700
2022-02-09,232.0,224.1999969482422,233.3699951171875,222.2100067138672,86563300
2022-02-10,228.07000732421875,228.27000427246094,235.0,226.6999969482422,49310400
2022-02-11,219.5500030517578,228.4600067138672,230.4199981689453,218.77000427246094,46156900
2022-02-14,217.6999969482422,219.30999755859375,221.0,214.77999877929688,38184000
2022-02-15,221.0,220.47000122070312,221.14999389648438,215.05999755859375,42685500
2022-02-16,216.5399932861328,212.41000366210938,217.4600067138672,212.36000061035156,45817500
2022-02-17,207.7100067138672,214.02000427246094,217.5,207.16000366210938,38747500
2022-02-18,206.16000366210938,209.38999938964844,210.75,205.17999267578125,37128400
2022-02-22,202.0800018310547,202.33999633789062,207.47999572753906,200.05999755859375,39852400
2022-02-23,198.4499969482422,204.16000366210938,206.94000244140625,198.0500030517578,44481400
