날짜,종가,시가,고가,저가,거래량
2021-12-01,164.77000427246094,167.47999572753906,170.3000030517578,164.52999877929688,152052500
2021-12-02,163.75999450683594,158.74000549316406,164.1999969482422,157.8000030517578,136739200
2021-12-03,161.83999633789062,164.02000427246094,164.9600067138672,159.72000122070312,118023100
2021-12-06,165.32000732421875,164.2899932861328,167.8800048828125,164.27999877929688,107497000
2021-12-07,171.17999267578125,169.0800018310547,171.5800018310547,168.33999633789062,120405400
2021-12-08,175.0800018310547,172.1300048828125,175.9600067138672,170.6999969482422,116998900
2021-12-09,174.55999755859375,174.91000366210938,176.75,173.9199981689453,108923700
2021-12-10,179.4499969482422,175.2100067138672,179.6300048828125,174.69000244140625,115402700
2021-12-13,175.74000549316406,181.1199951171875,182.1300048828125,175.52999877929688,153237000
2021-12-14,174.3300018310547,175.25,177.74000549316406,172.2100067138672,139380400
2021-12-15,179.3000030517578,175.11000061035156,179.5,172.30999755859375,131063300
2021-12-16,172.25999450683594,179.27999877929688,181.13999938964844,170.75,150185800
2021-12-17,171.13999938964844,169.92999267578125,173.47000122070312,169.69000244140625,195432700
2021-12-20,169.75,168.27999877929688,170.5800018310547,167.4600067138672,107499100
2021-12-21,172.99000549316406,171.55999755859375,173.1999969482422,169.1199951171875,91185900
2021-12-22,175.63999938964844,173.0399932861328,175.86000061035156,172.14999389648438,92135300
2021-12-23,176.27999877929688,175.85000610351562,176.85000610351562,175.27000427246094,68356600
2021-12-27,180.3300018310547,177.08999633789062,180.4199981689453,177.07000732421875,74919600
2021-12-28,179.2899932861328,180.16000366210938,181.3300018310547,178.52999877929688,79144300
2021-12-29,179.3800048828125,179.3300018310547,180.6300048828125,178.13999938964844,62348900
2021-12-30,178.1999969482422,179.47000122070312,180.57000732421875,178.08999633789062,59773000
2021-12-31,177.57000732421875,178.08999633789062,179.22999572753906,177.25999450683594,64062300
2022-01-03,182.00999450683594,177.8300018310547,182.8800048828125,177.7100067138672,104487900
2022-01-04,179.6999969482422,182.6300048828125,182.94000244140625,179.1199951171875,99310400
2022-01-05,174.9199981689453,179.61000061035156,180.1699981689453,174.63999938964844,94537600
2022-01-06,172.0,172.6999969482422,175.3000030517578,171.63999938964844,96904000
2022-01-07,172.1699981689453,172.88999938964844,174.13999938964844,171.02999877929688,86709100
2022-01-10,172.19000244140625,169.0800018310547,172.5,168.1699981689453,106765600
2022-01-11,175.0800018310547,172.32000732421875,175.17999267578125,170.82000732421875,76138300
2022-01-12,175.52999877929688,176.1199951171875,177.17999267578125,174.82000732421875,74805200
2022-01-13,172.19000244140625,175.77999877929688,176.6199951171875,171.7899932861328,84505800
2022-01-14,173.07000732421875,171.33999633789062,173.77999877929688,171.08999633789062,80440800
2022-01-18,169.8000030517578,171.50999450683594,172.5399932861328,169.41000366210938,90956700
2022-01-19,166.22999572753906,170.0,171.0800018310547,165.94000244140625,94815000
2022-01-20,164.50999450683594,166.97999572753906,169.67999267578125,164.17999267578125,91420500
2022-01-21,162.41000366210938,164.4199981689453,166.3300018310547,162.3000030517578,122848900
2022-01-24,161.6199951171875,160.02000427246094,162.3000030517578,154.6999969482422,162294600
2022-01-25,159.77999877929688,158.97999572753906,162.75999450683594,157.02000427246094,115798400
2022-01-26,159.69000244140625,163.5,164.38999938964844,157.82000732421875,108275300
2022-01-27,159.22000122070312,162.4499969482422,163.83999633789062,158.27999877929688,121954600
2022-01-28,170.3300018310547,165.7100067138672,170.35000610351562,162.8000030517578,179935700
2022-01-31,174.77999877929688,170.16000366210938,175.0,169.50999450683594,115541600
2022-02-01,174.61000061035156,174.00999450683594,174.83999633789062,172.30999755859375,86213900
2022-02-02,175.83999633789062,174.75,175.8800048828125,173.3300018310547,84914300
2022-02-03,172.89999389648438,174.47999572753906,176.24000549316406,172.1199951171875,89418100
2022-02-04,172.38999938964844,171.67999267578125,174.10000610351562,170.67999267578125,82465400
2022-02-07,171.66000366210938,172.86000061035156,173.9499969482422,170.9499969482422,77251200
2022-02-08,174.8300018310547,171.72999572753906,175.35000610351562,171.42999267578125,74829200
2022-02-09,176.27999877929688,176.0500030517578,176.64999389648438,174.89999389648438,71285000
2022-02-10,172.1199951171875,174.13999938964844,175.47999572753906,171.5500030517578,90865900
2022-02-11,168.63999938964844,172.3300018310547,173.0800018310547,168.0399932861328,98670700
2022-02-14,168.8800048828125,167.3699951171875,169.5800018310547,166.55999755859375,86185500
2022-02-15,172.7899932861328,170.97000122070312,172.9499969482422,170.25,62527400
2022-02-16,172.5500030517578,171.85000610351562,173.33999633789062,170.0500030517578,61177400
2022-02-17,168.8800048828125,171.02999877929688,171.91000366210938,168.47000122070312,69589300
2022-02-18,167.3000030517578,169.82000732421875,170.5399932861328,166.19000244140625,82772700
2022-02-22,164.32000732421875,164.97999572753906,166.69000244140625,162.14999389648438,91162800
2022-02-23,160.07000732421875,165.5399932861328,166.14999389648438,159.75,90009200
2022-02-24,162.74000549316406,152.5800018310547,162.85000610351562,152.0,141147500
2022-02-25,164.85000610351562,163.83999633789062,165.1199951171875,160.8699951171875,91974200
2022-02-28,165.1199951171875,163.05999755859375,165.4199981689453,162.42999267578125,95056600
2022-03-01,163.1999969482422,164.6999969482422,166.60000610351562,161.97000122070312,83474400
2022-03-02,166.55999755859375,164.38999938964844,167.36000061035156,162.9499969482422,79724800
2022-03-03,166.22999572753906,168.47000122070312,168.91000366210938,165.5500030517578,76678400
2022-03-04,163.1699981689453,164.49000549316406,165.5500030517578,162.10000610351562,83737200
2022-03-07,159.3000030517578,163.36000061035156,165.02000427246094,159.0399932861328,96418800
2022-03-08,157.44000244140625,158.82000732421875,162.8800048828125,155.8000030517578,131148300
2022-03-09,162.9499969482422,161.47999572753906,163.41000366210938,159.41000366210938,91454900
2022-03-10,158.52000427246094,160.1999969482422,160.38999938964844,155.97999572753906,105342000
2022-03-11,154.72999572753906,158.92999267578125,159.27999877929688,154.5,96970100
2022-03-14,150.6199951171875,151.4499969482422,154.1199951171875,150.10000610351562,108732100
2022-03-15,155.08999633789062,150.89999389648438,155.57000732421875,150.3800048828125,92964300
2022-03-16,159.58999633789062,157.0500030517578,160.0,154.4600067138672,102300200
2022-03-17,160.6199951171875,158.61000061035156,161.0,157.6300048828125,75615400
2022-03-18,163.97999572753906,160.50999450683594,164.47999572753906,159.75999450683594,123511700
2022-03-21,165.3800048828125,163.50999450683594,166.35000610351562,163.00999450683594,95811400
2022-03-22,168.82000732421875,165.50999450683594,169.4199981689453,164.91000366210938,81532000
2022-03-23,170.2100067138672,167.99000549316406,172.63999938964844,167.64999389648438,98062700
2022-03-24,174.07000732421875,171.05999755859375,174.13999938964844,170.2100067138672,90131400
2022-03-25,174.72000122070312,173.8800048828125,175.27999877929688,172.75,80546200
2022-03-28,175.60000610351562,172.1699981689453,175.72999572753906,172.0,90371900
2022-03-29,178.9600067138672,176.69000244140625,179.00999450683594,176.33999633789062,100589400
2022-03-30,177.77000427246094,178.5500030517578,179.61000061035156,176.6999969482422,92633200
2022-03-31,174.61000061035156,177.83999633789062,178.02999877929688,174.39999389648438,103049300
2022-04-01,174.30999755859375,174.02999877929688,174.8800048828125,171.94000244140625,78751300
2022-04-04,178.44000244140625,174.57000732421875,178.49000549316406,174.44000244140625,76468400
2022-04-05,175.05999755859375,177.5,178.3000030517578,174.4199981689453,73401800
2022-04-06,171.8300018310547,172.36000061035156,173.6300048828125,170.1300048828125,89058800
