날짜,종가,시가,고가,저가,거래량
2021-12-01,617.77001953125,649.47998046875,654.52001953125,617.0700073242188,3882800
2021-12-02,616.469970703125,617.0999755859375,625.3599853515625,612.8800048828125,3331100
2021-12-03,602.1300048828125,622.75,625.5,594.0,4829300
2021-12-06,612.6900024414062,606.010009765625,617.2899780273438,601.0,3075700
2021-12-07,625.5800170898438,619.8300170898438,628.8900146484375,611.4000244140625,3125200
2021-12-08,628.0800170898438,630.0,632.4600219726562,623.2000122070312,2220300
2021-12-09,611.0,627.5800170898438,630.239990234375,610.4400024414062,2376300
2021-12-10,611.6599731445312,616.780029296875,617.739990234375,605.8800048828125,2748800
2021-12-13,604.5599975585938,612.0,612.6400146484375,599.52001953125,2517900
2021-12-14,597.989990234375,598.7100219726562,602.2899780273438,588.1300048828125,2984500
2021-12-15,605.0399780273438,598.1799926757812,605.6900024414062,584.510009765625,2866200
2021-12-16,591.0599975585938,597.0900268554688,602.8300170898438,588.0,3143200
2021-12-17,586.72998046875,591.6099853515625,593.25,581.739990234375,4386900
2021-12-20,593.739990234375,586.4299926757812,602.8800048828125,584.260009765625,3358400
2021-12-21,604.9199829101562,597.5399780273438,607.8200073242188,593.8599853515625,2319400
2021-12-22,614.239990234375,603.3599853515625,614.8200073242188,602.6300048828125,2335700
2021-12-23,614.0900268554688,616.4000244140625,616.8800048828125,607.5700073242188,1621100
2021-12-27,613.1199951171875,615.0,615.0,609.25,2061500
2021-12-28,610.7100219726562,614.9500122070312,618.4099731445312,609.6900024414062,1882800
2021-12-29,610.5399780273438,610.7100219726562,613.97998046875,604.6799926757812,1287200
2021-12-30,612.0900268554688,612.989990234375,620.6099853515625,611.239990234375,1625100
2021-12-31,602.4400024414062,610.010009765625,614.0800170898438,602.0499877929688,1995900
2022-01-03,597.3699951171875,605.6099853515625,609.989990234375,590.5599975585938,3067500
2022-01-04,591.1500244140625,599.9099731445312,600.4099731445312,581.5999755859375,4393100
2022-01-05,567.52001953125,592.0,592.8400268554688,566.8800048828125,4148700
2022-01-06,553.2899780273438,554.3400268554688,563.3599853515625,542.010009765625,5711800
