날짜,종가,시가,고가,저가,거래량
2021-12-01,141.05149841308594,144.0,145.95050048828125,140.91200256347656,34020000
2021-12-02,142.96600341796875,141.25,143.864501953125,140.21449279785156,29194000
2021-12-03,142.00149536132812,143.68099975585938,144.39999389648438,140.30099487304688,41230000
2021-12-06,143.15499877929688,143.04049682617188,143.8524932861328,140.14999389648438,30618000
2021-12-07,147.26950073242188,145.59649658203125,147.531005859375,145.2274932861328,32240000
2021-12-08,148.18649291992188,147.59649658203125,148.39300537109375,146.406005859375,24270000
2021-12-09,147.6385040283203,147.59100341796875,149.10000610351562,147.11500549316406,23270000
2021-12-10,148.00149536132812,148.6999969482422,148.9774932861328,146.70399475097656,24458000
2021-12-13,145.82650756835938,147.781494140625,147.97000122070312,145.5175018310547,27070000
2021-12-14,143.90699768066406,143.96800231933594,144.47999572753906,141.21499633789062,38446000
2021-12-15,146.4409942626953,143.40899658203125,146.7209930419922,141.67799377441406,36370000
2021-12-16,144.44500732421875,147.17050170898438,147.677001953125,143.60699462890625,33650000
2021-12-17,141.72500610351562,142.5,143.83450317382812,141.3000030517578,50416000
2021-12-20,141.60699462890625,140.0,141.77450561523438,139.3209991455078,27192000
2021-12-21,143.47250366210938,142.05349731445312,143.86900329589844,140.50250244140625,28756000
2021-12-22,146.4149932861328,143.0675048828125,146.5,143.0675048828125,26322000
2021-12-23,146.91650390625,146.5,148.24349975585938,146.45199584960938,26384000
2021-12-27,147.906494140625,147.25599670410156,148.343994140625,147.16949462890625,15976000
2021-12-28,146.68699645996094,148.23599243164062,148.2989959716797,146.05450439453125,18200000
2021-12-29,146.65499877929688,146.64450073242188,147.41700744628906,145.6475067138672,17788000
2021-12-30,146.20050048828125,146.69400024414062,147.3000030517578,145.9945068359375,15688000
2021-12-31,144.8520050048828,146.0500030517578,146.69850158691406,144.8520050048828,18136000
2022-01-03,144.9915008544922,145.05499267578125,145.8509979248047,143.71299743652344,28646000
2022-01-04,144.39950561523438,145.39599609375,146.48500061035156,143.7165069580078,28400000
2022-01-05,137.77499389648438,144.4199981689453,144.49949645996094,137.68800354003906,54618000
2022-01-06,137.74749755859375,136.99850463867188,139.94000244140625,136.55850219726562,37348000
2022-01-07,137.01699829101562,138.14549255371094,138.44850158691406,135.76649475097656,29760000
2022-01-10,138.66949462890625,135.0780029296875,138.8195037841797,133.1645050048828,44408000
2022-01-11,139.73599243164062,138.0070037841797,140.21600341796875,136.6925048828125,28730000
2022-01-12,141.4304962158203,141.14999389648438,142.60800170898438,140.6945037841797,26108000
2022-01-13,138.58700561523438,141.5399932861328,142.85000610351562,138.40899658203125,31436000
2022-01-14,139.48049926757812,137.07899475097656,140.74200439453125,136.99850463867188,29662000
2022-01-18,135.9980010986328,136.1750030517578,137.13150024414062,135.43850708007812,34872000
2022-01-19,135.1165008544922,136.52349853515625,137.95950317382812,135.0155029296875,28648000
2022-01-20,133.3074951171875,136.25,137.62600708007812,132.96449279785156,29908000
2022-01-21,130.35150146484375,132.593505859375,134.86549377441406,130.0865020751953,55652000
2022-01-24,130.8040008544922,125.97799682617188,131.2030029296875,124.5,76622000
2022-01-25,126.93499755859375,128.74000549316406,129.3990020751953,126.50050354003906,46960000
2022-01-26,129.23300170898438,131.11900329589844,133.0,127.14199829101562,49130000
2022-01-27,129.0050048828125,131.3040008544922,132.65249633789062,128.9324951171875,31950000
2022-01-28,133.3509979248047,129.65899658203125,133.35650634765625,128.48500061035156,34362000
2022-01-31,135.30349731445312,134.16200256347656,135.47300720214844,132.20950317382812,39986000
2022-02-01,137.6439971923828,137.59449768066406,137.79299926757812,134.36849975585938,68644000
2022-02-02,148.0,151.25,151.54649353027344,145.5225067138672,123200000
2022-02-03,143.08999633789062,145.70550537109375,149.6750030517578,142.66549682617188,71518000
2022-02-04,143.29299926757812,143.4445037841797,144.875,140.51499938964844,57998000
2022-02-07,139.2010040283203,144.25,144.25,138.89999389648438,54974000
2022-02-08,139.3990020751953,139.02650451660156,140.0,137.01400756835938,54284000
2022-02-09,141.5919952392578,140.9635009765625,142.52450561523438,140.18699645996094,40144000
2022-02-10,138.6199951171875,139.70350646972656,141.4844970703125,137.95700073242188,39330000
2022-02-11,134.28250122070312,138.60000610351562,139.156494140625,133.39999389648438,39958000
2022-02-14,135.5260009765625,133.25650024414062,136.3000030517578,133.25650024414062,34302000
2022-02-15,136.60850524902344,137.57049560546875,138.10850524902344,135.82150268554688,26680000
2022-02-16,137.73800659179688,136.64649963378906,138.08599853515625,134.9239959716797,25022000
2022-02-17,132.53900146484375,136.2429962158203,137.11349487304688,132.47850036621094,38950000
2022-02-18,130.4029998779297,133.4669952392578,134.07000732421875,130.19650268554688,45620000
2022-02-22,129.81350708007812,129.83799743652344,132.1804962158203,128.22349548339844,44990000
2022-02-23,127.58799743652344,131.64849853515625,132.05099487304688,127.52749633789062,32786000
2022-02-24,132.6909942626953,124.95349884033203,133.0,124.95349884033203,54456000
2022-02-25,134.45950317382812,133.552001953125,135.27149963378906,131.75149536132812,36406000
2022-02-28,135.0570068359375,133.0500030517578,135.75149536132812,132.59249877929688,38864000
2022-03-01,134.06149291992188,134.8784942626953,136.2554931640625,133.218505859375,26496000
2022-03-02,134.57150268554688,134.6280059814453,135.2624969482422,133.07150268554688,23520000
2022-03-03,133.89950561523438,136.00999450683594,136.4394989013672,133.02549743652344,24604000
2022-03-04,131.906494140625,132.92750549316406,133.85150146484375,130.33749389648438,30430000
2022-03-07,126.37850189208984,131.48800659179688,131.73500061035156,126.29499816894531,45112000
2022-03-08,127.10449981689453,126.25,131.25,125.67449951171875,40428000
2022-03-09,133.4199981689453,131.25,133.73550415039062,129.90049743652344,37026000
2022-03-10,132.42950439453125,131.26600646972656,133.27200317382812,130.91250610351562,27102000
2022-03-11,129.87049865722656,133.48849487304688,133.79550170898438,129.63150024414062,31526000
2022-03-14,125.95099639892578,130.25,130.40899658203125,125.2750015258789,38812000
2022-03-15,129.197998046875,126.97599792480469,129.85450744628906,125.72049713134766,30920000
2022-03-16,133.28050231933594,130.73300170898438,133.33299255371094,128.7344970703125,35576000
2022-03-17,133.83900451660156,133.1490020751953,134.08050537109375,132.18499755859375,28264000
2022-03-18,136.12550354003906,133.42449951171875,136.24400329589844,132.2584991455078,44566000
2022-03-21,136.10150146484375,136.1634979248047,137.0500030517578,134.09249877929688,26832000
2022-03-22,139.8679962158203,136.10150146484375,141.0500030517578,136.10150146484375,35496000
2022-03-23,138.27549743652344,138.70249938964844,139.5885009765625,137.8350067138672,25154000
2022-03-24,141.57200622558594,139.1999969482422,141.61900329589844,137.75050354003906,26396000
2022-03-25,141.67300415039062,141.91600036621094,142.03500366210938,139.7375030517578,24126000
2022-03-28,141.45550537109375,140.90049743652344,142.00250244140625,139.81149291992188,35050000
2022-03-29,142.5054931640625,142.6475067138672,143.7935028076172,142.0384979248047,34318000
2022-03-30,141.93850708007812,142.4600067138672,142.7205047607422,141.60000610351562,19884000
2022-03-31,139.0675048828125,142.05299377441406,142.10800170898438,139.02450561523438,37524000
2022-04-01,140.15049743652344,139.5,140.4709930419922,138.3074951171875,25942000
2022-04-04,142.97149658203125,140.35850524902344,143.71200561523438,140.3105010986328,25942000
2022-04-05,140.59100341796875,142.86900329589844,142.99049377441406,140.38250732421875,21418000
2022-04-06,136.54800415039062,138.75,139.36050415039062,135.51699829101562,32468000
2022-04-07,135.8885040283203,136.00999450683594,137.1645050048828,134.2274932861328,26234000
2022-04-08,133.28750610351562,135.58349609375,135.6699981689453,132.9654998779297,25142000
2022-04-11,128.82350158691406,131.82350158691406,132.09249877929688,128.6685028076172,36884000
2022-04-12,127.7145004272461,131.60000610351562,131.60000610351562,126.78900146484375,32710000
2022-04-13,129.8939971923828,128.0,130.33399963378906,127.74099731445312,27928000
2022-04-14,126.7300033569336,130.47950744628906,130.47950744628906,126.60099792480469,31598000
2022-04-18,127.67649841308594,127.0,128.21249389648438,126.18199920654297,20808000
2022-04-19,130.00900268554688,127.69149780273438,130.33299255371094,126.99949645996094,26490000
2022-04-20,128.0399932861328,130.89199829101562,131.3990020751953,127.5,31696000
2022-04-21,124.81449890136719,129.25,130.09849548339844,124.52649688720703,36446000
2022-04-22,119.635498046875,125.0,125.4020004272461,118.92500305175781,56884000
2022-04-25,123.0739974975586,119.10099792480469,123.27749633789062,118.51100158691406,46128000
2022-04-26,118.6500015258789,122.29450225830078,122.51000213623047,118.51100158691406,73054000
2022-04-27,114.29450225830078,114.46949768066406,117.24199676513672,112.73650360107422,91820000
2022-04-28,118.52249908447266,116.41500091552734,119.64949798583984,114.11499786376953,48884000
2022-04-29,114.1094970703125,116.7344970703125,117.91999816894531,113.81449890136719,42676000
2022-05-02,116.58300018310547,113.40499877929688,116.74549865722656,112.5999984741211,35534000
2022-05-03,117.33399963378906,116.43049621582031,118.44200134277344,116.03450012207031,24968000
2022-05-04,122.26100158691406,117.03150177001953,122.85449981689453,115.11599731445312,49916000
2022-05-05,116.50550079345703,120.2040023803711,121.03900146484375,115.00550079345703,45840000
