날짜,종가,시가,고가,저가,거래량
2022.12.29,53100.0,53500.0,55300.0,52900.0,1319611.0
2022.12.28,53600.0,53900.0,54700.0,52900.0,1268005.0
2022.12.27,54400.0,53900.0,54700.0,53600.0,1226474.0
2022.12.26,53600.0,53400.0,53800.0,52700.0,988777.0
2022.12.23,53400.0,54000.0,54300.0,53100.0,1339673.0
2022.12.22,55100.0,55000.0,55700.0,54100.0,1228266.0
2022.12.21,54200.0,54900.0,55200.0,53700.0,980179.0
2022.12.20,54300.0,55300.0,55700.0,53900.0,1390754.0
2022.12.19,55800.0,53900.0,56400.0,53900.0,1364858.0
2022.12.16,54400.0,53500.0,54900.0,53100.0,2477820.0
2022.12.15,55300.0,57900.0,58000.0,55300.0,3034680.0
2022.12.14,58700.0,58800.0,59500.0,58300.0,1550967.0
2022.12.13,58200.0,59000.0,59700.0,57700.0,1532110.0
2022.12.12,58100.0,57700.0,58700.0,57000.0,1402888.0
2022.12.09,58100.0,56100.0,58200.0,56000.0,2404261.0
2022.12.08,55500.0,55900.0,56100.0,54900.0,1376893.0
2022.12.07,55500.0,55700.0,56600.0,55400.0,1014142.0
2022.12.06,56000.0,57300.0,57900.0,56000.0,1380887.0
2022.12.05,58000.0,57200.0,59000.0,57200.0,2050445.0
2022.12.02,56900.0,57900.0,58300.0,56900.0,1165966.0
2022.12.01,57900.0,59200.0,59600.0,57700.0,2895695.0
2022.11.30,56400.0,55600.0,56400.0,55100.0,1825885.0
2022.11.29,55900.0,54200.0,56200.0,54100.0,1358761.0
2022.11.28,54600.0,55800.0,55800.0,54500.0,1365592.0
2022.11.25,56100.0,56200.0,57300.0,55600.0,1322780.0
2022.11.24,57400.0,56200.0,58000.0,56000.0,1816392.0
2022.11.23,55700.0,56300.0,57700.0,55400.0,2551968.0
2022.11.22,54300.0,55900.0,56100.0,54100.0,1793196.0
2022.11.21,56300.0,57500.0,58300.0,56000.0,1765878.0
2022.11.18,57700.0,58900.0,59200.0,57600.0,1742383.0
2022.11.17,59100.0,58000.0,59200.0,57600.0,1744238.0
2022.11.16,58600.0,59700.0,59900.0,57800.0,2451864.0
2022.11.15,58700.0,58500.0,58900.0,57300.0,2373778.0
2022.11.14,58500.0,59300.0,60200.0,58000.0,5392366.0
2022.11.11,58700.0,54500.0,61000.0,53600.0,17375821.0
2022.11.10,50800.0,51300.0,51800.0,50700.0,2284351.0
2022.11.09,52100.0,52000.0,53800.0,51700.0,4005676.0
2022.11.08,51500.0,50200.0,51600.0,50000.0,4457042.0
2022.11.07,49850.0,50500.0,50700.0,49700.0,2527175.0
2022.11.04,50300.0,49500.0,50600.0,48950.0,3242294.0
2022.11.03,50100.0,50800.0,51200.0,49700.0,3572826.0
2022.11.02,52300.0,50100.0,53100.0,49700.0,4937758.0
